,Rating,Type,Size,Reviews,Installs
5591,4.6,Paid,Varies with devic,27135,"100,000+"
5592,4.3,Free,15,20,"1,000+"
5593,4.4,Free,81,7,"1,000+"
5594,3.7,Free,8.9,20,"1,000+"
5595,2.9,Free,Varies with devic,7,500+
5596,4.0,Free,3.0,1,100+
5597,4.4,Free,13,112,"1,000+"
5598,3.3,Free,11,14,"1,000+"
5599,4.2,Free,29,4,500+
5600,4.5,Paid,Varies with devic,6230,"100,000+"
5601,2.3,Free,2.6,3,500+
5602,5.0,Free,1.7,4,100+
5603,3.6,Free,5.4,5,"1,000+"
5604,3.9,Free,30,137377,"5,000,000+"
5605,4.4,Free,31,7461,"1,000,000+"
5606,4.2,Free,14,120,"10,000+"
5607,4.8,Free,37,17,"5,000+"
5608,4.3,Free,4.0,39109,"1,000,000+"
5609,4.2,Free,Varies with devic,5988,"500,000+"
5610,4.4,Free,6.9,10341,"500,000+"
5611,4.3,Free,14,193,"10,000+"
5612,4.0,Free,210,21,"10,000+"
5613,1.4,Free,13,45,"5,000+"
5614,3.3,Free,18,1476,"500,000+"
5615,4.3,Free,13,539,"50,000+"
5616,4.6,Free,3.8,30,"1,000+"
5617,4.7,Free,3.2,289,"5,000+"
5618,4.2,Free,3.2,540,"10,000+"
5619,3.9,Free,609,4496,"100,000+"
5620,3.4,Free,1.7,9,"1,000+"
5621,4.3,Free,4.0,247,"10,000+"
5622,4.8,Free,6.5,123,"1,000+"
5623,4.8,Free,14,93,"1,000+"
5624,4.5,Free,2.8,197,"10,000+"
5625,3.3,Free,33,16,500+
5626,4.2,Free,3.3,5,500+
5627,4.9,Free,3.9,49,100+
5628,4.2,Free,15,41,"1,000+"
5629,4.6,Free,9.5,1238,"100,000+"
5630,4.1,Free,7.3,205,"50,000+"
5631,4.6,Free,2.4,12,"5,000+"
5632,4.0,Free,3.0,474,"50,000+"
5633,4.2,Free,3.5,69,"10,000+"
5634,5.0,Free,2.4,2,500+
5635,4.1,Free,13,29,"10,000+"
5636,3.7,Free,Varies with devic,4071,"500,000+"
5637,4.1,Free,5.3,142,"100,000+"
5638,3.8,Free,6.9,103,"5,000+"
5639,4.7,Free,2.3,12,100+
5640,3.5,Free,15,3347,"100,000+"
5641,4.0,Free,7.2,983,"100,000+"
5642,4.2,Free,13,63,"5,000+"
5643,3.3,Free,7.3,1988,"500,000+"
5644,3.7,Free,3.3,29,"10,000+"
5645,3.4,Free,7.3,3491,"1,000,000+"
5646,3.7,Free,7.3,533,"100,000+"
5647,5.0,Free,2.6,2,500+
5648,4.4,Free,308,7,"5,000+"
5649,5.0,Free,4.5,15,100+
5650,4.8,Free,21,6,10+
5651,4.4,Free,5.3,7,500+
5652,4.9,Free,2.3,13,100+
5653,4.0,Free,22,967,"100,000+"
5654,4.4,Free,40,4396,"100,000+"
5655,4.5,Free,Varies with devic,192851,"10,000,000+"
5656,4.9,Free,21,8418,"500,000+"
5657,4.4,Free,21,9443,"100,000+"
5658,4.4,Free,53,3156484,"100,000,000+"
5659,5.0,Free,1.2,20,100+
5660,4.8,Paid,53,787,"1,000+"
5661,4.6,Free,11,838,"50,000+"
5662,4.3,Free,27,2806,"100,000+"
5663,3.8,Free,6.8,66033,"10,000,000+"
5664,4.3,Free,7.4,7557,"100,000+"
5665,4.3,Free,3.5,44,"1,000+"
5666,4.1,Free,1.7,560,"10,000+"
5667,4.5,Free,4.0,54090,"5,000,000+"
5668,4.2,Free,8.8,3103,"100,000+"
5669,3.8,Free,38,48545,"1,000,000+"
5670,4.3,Free,1.7,18,"1,000+"
5671,4.4,Free,Varies with devic,3451011,"50,000,000+"
5672,4.2,Free,Varies with devic,618562,"50,000,000+"
5673,4.2,Free,6.1,4330,"100,000+"
5674,3.8,Free,27,484226,"50,000,000+"
5675,4.2,Free,38,28390,"5,000,000+"
5676,4.0,Free,2.8,78,"5,000+"
5677,4.2,Free,6.5,67,"5,000+"
5678,4.3,Free,3.6,1580,"100,000+"
5679,4.3,Free,53,556929,"10,000,000+"
5680,4.4,Free,3.9,146,"10,000+"
5681,4.7,Free,Varies with devic,1535581,"50,000,000+"
5682,4.1,Free,12,2520,"100,000+"
5683,4.5,Free,89,559597,"10,000,000+"
5684,4.2,Free,46,305367,"10,000,000+"
5685,4.3,Free,54,128367,"1,000,000+"
5686,4.4,Free,9.2,103909,"5,000,000+"
5687,4.5,Free,24,76608,"1,000,000+"
5688,4.3,Free,41,275843,"10,000,000+"
5689,4.2,Free,25,123309,"10,000,000+"
5690,4.0,Free,62,263907,"10,000,000+"
5691,3.4,Paid,27,32,"1,000+"
5692,4.4,Free,37,1849,"10,000+"
5693,3.8,Free,3.7,63,"10,000+"
5694,3.0,Free,4.6,39,"10,000+"
5695,4.1,Free,9.9,141,"50,000+"
5696,4.4,Free,9.0,3066,"1,000,000+"
5697,4.1,Free,29,262,"50,000+"
5698,4.1,Free,2.5,256,"100,000+"
5699,4.1,Free,6.3,28892,"5,000,000+"
5700,4.5,Free,58,634159,"10,000,000+"
5701,4.1,Free,4.1,32,"10,000+"
5702,2.2,Free,9.6,19,"1,000+"
5703,3.9,Free,3.8,428,"100,000+"
5704,4.0,Free,13,1542,"50,000+"
5705,4.3,Paid,51,105,"1,000+"
5706,3.9,Free,2.7,17067,"5,000,000+"
5707,4.0,Free,82,3322,"100,000+"
5708,4.2,Free,5.0,2509,"1,000,000+"
5709,4.2,Free,83,7699,"500,000+"
5710,3.6,Free,2.5,5,"1,000+"
5711,4.3,Free,2.5,19,"1,000+"
5712,4.4,Free,3.7,447,"100,000+"
5713,2.6,Free,4.6,17,"5,000+"
5714,4.1,Free,80,29798,"1,000,000+"
5715,3.5,Paid,2.6,412,"5,000+"
5716,4.2,Free,2.5,72,"10,000+"
5717,3.7,Free,10,3,50+
5718,4.5,Paid,Varies with devic,4724,"50,000+"
5719,2.4,Free,306,407,"50,000+"
5720,2.9,Free,2.8,1073,"100,000+"
5721,4.2,Free,8.1,63056,"1,000,000+"
5722,4.2,Free,3.2,509,"100,000+"
5723,4.0,Free,3.3,3,"1,000+"
5724,2.6,Free,1.6,64,"10,000+"
5725,4.4,Free,5.6,7,"1,000+"
5726,4.8,Free,4.5,4,500+
5727,4.7,Free,11,22,"1,000+"
5728,4.4,Free,2.8,643,"10,000+"
5729,4.6,Paid,2.8,87,500+
5730,2.7,Free,2.8,198,"100,000+"
5731,3.8,Free,17,11,"1,000+"
5732,1.7,Free,2.9,6,100+
5733,4.6,Free,19,17,"1,000+"
5734,3.3,Free,4.1,218,"10,000+"
5735,4.6,Paid,3.9,275,"5,000+"
5736,2.3,Free,2.8,50,"10,000+"
5737,4.5,Free,2.6,81219,"10,000,000+"
5738,4.8,Free,2.6,16,"1,000+"
5739,5.0,Free,9.1,5,"1,000+"
5740,4.1,Free,2.0,64,"5,000+"
5741,4.9,Free,10,16,100+
5742,3.0,Free,Varies with devic,4,"1,000+"
5743,4.8,Free,5.9,111,"1,000+"
5744,4.5,Free,1.7,276,"100,000+"
5745,3.4,Free,Varies with devic,694,"50,000+"
5746,4.0,Free,6.2,35188,"1,000,000+"
5747,3.7,Free,20,31883,"1,000,000+"
5748,2.2,Free,4.8,4,500+
5749,4.8,Free,Varies with devic,89,"1,000+"
5750,5.0,Free,2.4,3,100+
5751,4.5,Free,9.8,103,"1,000+"
5752,4.3,Free,11,101762,"1,000,000+"
5753,3.8,Free,6.4,28660,"5,000,000+"
5754,4.5,Paid,7.8,20101,"100,000+"
5755,4.5,Paid,86,10440,"50,000+"
5756,4.8,Free,4.0,10,10+
5757,4.5,Free,1.9,267378,"10,000,000+"
5758,4.4,Free,2.4,2017,"100,000+"
5759,3.9,Free,21,142693,"5,000,000+"
5760,4.3,Free,8.7,47,"1,000+"
5761,4.3,Free,1.7,80,"10,000+"
5762,4.0,Free,11,2076,"500,000+"
5763,4.1,Free,9.2,7118,"1,000,000+"
5764,4.6,Free,35,21187,"1,000,000+"
5765,3.7,Free,9.2,34079,"5,000,000+"
5766,3.4,Free,4.9,4334,"100,000+"
5767,4.5,Free,15,1439,"10,000+"
5768,4.4,Paid,15,1644,"10,000+"
5769,4.4,Free,2.2,1630,"100,000+"
5770,2.4,Paid,2.1,7,100+
5771,4.1,Paid,8.0,10758,"100,000+"
5772,4.6,Free,Varies with devic,2390099,"100,000,000+"
5773,4.6,Free,3.5,9612,"100,000+"
5774,4.3,Paid,16,5442,"50,000+"
5775,4.3,Free,63,205830,"10,000,000+"
5776,4.7,Free,Varies with devic,3049,"50,000+"
5777,4.2,Free,7.5,867,"100,000+"
5778,4.3,Free,21,14453,"1,000,000+"
5779,4.3,Free,1.8,6079,"500,000+"
5780,3.9,Free,11,129268,"10,000,000+"
5781,4.7,Free,18,167406,"1,000,000+"
5782,4.2,Free,Varies with devic,128579,"5,000,000+"
5783,4.1,Free,Varies with devic,389,"10,000+"
5784,4.6,Free,3.2,8175,"100,000+"
5785,4.7,Paid,Varies with devic,8114,"100,000+"
5786,4.3,Free,33,6,500+
5787,4.5,Free,8.4,4027,"100,000+"
5788,4.6,Free,31,17180,"1,000,000+"
5789,2.9,Free,22,141,"10,000+"
5790,4.0,Free,3.6,2,"1,000+"
5791,3.0,Free,15,26,"1,000+"
5792,3.9,Free,18,286,"10,000+"
5793,4.8,Free,2.5,27,500+
5794,3.9,Free,16,11,"1,000+"
5795,4.0,Free,15,675,"100,000+"
5796,5.0,Free,8.7,2,10+
5797,4.0,Free,2.6,2055,"100,000+"
5798,5.0,Free,6.0,2,10+
5799,4.5,Free,20,42,"1,000+"
5800,4.8,Free,28,12,"1,000+"
5801,4.6,Free,16,53,"5,000+"
5802,4.2,Free,Varies with devic,29,"10,000+"
5803,3.4,Free,6.0,7,"1,000+"
5804,2.6,Free,1.8,219,"50,000+"
5805,2.4,Free,3.7,577,"50,000+"
5806,4.5,Free,16,35479,"1,000,000+"
5807,4.6,Paid,7.4,7420,"50,000+"
5808,3.3,Free,3.3,10,"1,000+"
5809,4.1,Free,3.5,58,"10,000+"
5810,4.6,Free,14,19,500+
5811,3.9,Free,8.9,91,"5,000+"
5812,4.0,Free,17,5055,"100,000+"
5813,3.4,Free,9.1,3640,"500,000+"
5814,4.5,Free,10,1819,"100,000+"
5815,4.0,Free,27,180,"10,000+"
5816,5.0,Free,25,22,"1,000+"
5817,3.6,Free,33,16,"5,000+"
5818,3.5,Free,30,43,"10,000+"
5819,4.6,Free,Varies with devic,2312084,"100,000,000+"
5820,4.9,Free,28,23,"1,000+"
5821,3.7,Free,7.3,66,"10,000+"
5822,5.0,Free,23,3,100+
5823,4.0,Free,201,76,"10,000+"
5824,3.9,Free,Varies with devic,77,"10,000+"
5825,5.0,Free,2.7,2,100+
5826,4.0,Free,7.7,282,"10,000+"
5827,4.9,Free,3.5,7,"1,000+"
5828,4.4,Free,3.3,337,"10,000+"
5829,3.6,Free,31,284795,"10,000,000+"
5830,4.7,Free,12,45,"5,000+"
5831,4.3,Free,8.1,12,"5,000+"
5832,3.9,Free,14,5644,"1,000,000+"
5833,4.5,Free,11,63765,"1,000,000+"
5834,4.2,Free,Varies with devic,313769,"10,000,000+"
5835,4.6,Free,18,12,50+
5836,4.1,Free,Varies with devic,305737,"10,000,000+"
5837,4.3,Free,Varies with devic,1118201,"10,000,000+"
5838,4.6,Free,Varies with devic,899010,"10,000,000+"
5839,4.2,Free,76,1259723,"50,000,000+"
5840,4.6,Free,18,181961,"10,000,000+"
5841,4.5,Free,54,205914,"10,000,000+"
5842,4.4,Free,30,341234,"10,000,000+"
5843,4.2,Free,Varies with devic,1042170,"50,000,000+"
5844,4.5,Free,Varies with devic,42729,"5,000,000+"
5845,4.0,Free,2.1,29944,"5,000,000+"
5846,4.2,Free,48,212067,"10,000,000+"
5847,4.7,Free,92,155694,"1,000,000+"
5848,4.1,Free,15,285838,"10,000,000+"
5849,4.4,Free,30,344383,"10,000,000+"
5850,4.3,Free,Varies with devic,129305,"5,000,000+"
5851,4.6,Free,2.6,104676,"5,000,000+"
5852,4.2,Free,17,4099,"100,000+"
5853,4.0,Free,35,4722,"500,000+"
5854,2.3,Free,11,69,"10,000+"
5855,4.5,Free,65,501,"10,000+"
5856,3.6,Free,25,226,"50,000+"
5857,4.4,Paid,4.8,17,500+
5858,3.9,Free,4.8,20,"10,000+"
5859,3.9,Free,17,13,100+
5860,4.8,Free,24,38,500+
5861,4.2,Free,26,16,"1,000+"
5862,3.7,Free,4.8,11,"5,000+"
5863,4.0,Free,175,616,"50,000+"
5864,1.0,Free,4.9,1,"1,000+"
5865,4.4,Free,36,103,"10,000+"
5866,4.2,Free,8.7,4010,"500,000+"
5867,4.7,Free,23,325,"10,000+"
5868,3.6,Free,5.1,35121,"5,000,000+"
5869,4.1,Free,26,341,"50,000+"
5870,3.3,Free,53,381023,"10,000,000+"
5871,5.0,Free,1.8,3,100+
5872,4.3,Free,5.4,26601,"1,000,000+"
5873,4.7,Free,8.0,55,500+
5874,4.0,Free,55,68664,"10,000,000+"
5875,4.4,Free,33,524467,"10,000,000+"
5876,4.6,Paid,4.7,17,100+
5877,5.0,Free,1.5,3,10+
5878,4.3,Free,Varies with devic,52199,"1,000,000+"
5879,4.3,Free,30,6333,"1,000,000+"
5880,3.8,Paid,54,4,100+
5881,4.1,Free,10,956,"100,000+"
5882,4.6,Free,3.6,969,"10,000+"
5883,4.0,Free,5.2,1469,"100,000+"
5884,4.7,Free,25,2066,"100,000+"
5885,3.6,Free,350,1166,"100,000+"
5886,4.5,Free,51,26744,"500,000+"
5887,4.0,Free,5.1,802,"100,000+"
5888,4.1,Free,4.6,1686,"100,000+"
5889,4.0,Free,39,41747,"5,000,000+"
5890,3.8,Free,13,19221,"5,000,000+"
5891,4.5,Free,19,2448,"100,000+"
5892,2.8,Free,3.1,17,"5,000+"
5893,4.2,Paid,383,928,"10,000+"
5894,4.8,Free,2.4,33,"5,000+"
5895,5.0,Free,3.2,1,50+
5896,5.0,Free,2.1,13,100+
5897,4.3,Free,3.0,534,"100,000+"
5898,4.3,Free,4.8,20,"1,000+"
5899,4.5,Free,2.8,248,"10,000+"
5900,4.5,Free,4.0,41,500+
5901,5.0,Free,11,6,100+
5902,3.8,Free,Varies with devic,5793284,"100,000,000+"
5903,4.4,Free,1.8,634,"100,000+"
5904,5.0,Free,3.1,19,"1,000+"
5905,4.7,Free,20,39,"1,000+"
5906,4.7,Free,17,549,"10,000+"
5907,2.2,Free,28,4,"1,000+"
5908,4.6,Free,454,308,"10,000+"
5909,4.6,Free,3.1,9,"1,000+"
5910,4.7,Free,3.2,29,"1,000+"
5911,4.6,Free,6.8,277,"10,000+"
5912,4.4,Free,99,30,"5,000+"
5913,3.8,Free,17,125,"10,000+"
5914,3.6,Free,12,445,"50,000+"
5915,4.9,Free,25,301,"10,000+"
5916,4.8,Free,13,160,"10,000+"
5917,4.4,Free,5.9,150,"10,000+"
5918,5.0,Free,3.7,8,100+
5919,4.8,Free,4.5,100,"5,000+"
5920,4.6,Free,3.9,106,"10,000+"
5921,5.0,Free,3.0,10,"1,000+"
5922,4.6,Free,1.4,222,"10,000+"
5923,5.0,Free,11,4,50+
5924,4.0,Free,30,4160,"500,000+"
5925,4.3,Free,25,616,"10,000+"
5926,4.5,Free,52,415,"10,000+"
5927,4.0,Free,6.3,2614,"100,000+"
5928,3.2,Free,4.7,304,"10,000+"
5929,4.6,Free,25,2683,"10,000+"
5930,4.2,Free,62,3379,"100,000+"
5931,4.8,Free,6.4,33783,"1,000,000+"
5932,3.0,Free,15,28447,"1,000,000+"
5933,4.3,Free,70,125,"5,000+"
5934,3.9,Free,12,230,"10,000+"
5935,3.2,Free,7.1,1462,"100,000+"
5936,3.9,Free,47,8419,"100,000+"
5937,4.8,Paid,23,4,10+
5938,3.5,Free,10,4205,"100,000+"
5939,4.4,Free,40,1563,"50,000+"
5940,4.1,Free,53,355,"10,000+"
5941,4.2,Free,8.2,1901,"100,000+"
5942,4.7,Free,8.5,6073,"100,000+"
5943,4.0,Free,33,9,"1,000+"
5944,4.4,Free,34,190,"10,000+"
5945,4.2,Free,23,45,"1,000+"
5946,5.0,Free,2.5,21,100+
5947,3.5,Free,1.8,52,"10,000+"
5948,3.8,Free,Varies with devic,7326,"500,000+"
5949,4.5,Free,24,1318,"50,000+"
5950,4.1,Free,2.0,98,"5,000+"
5951,4.3,Paid,1.2,15,100+
5952,4.3,Free,7.0,855,"10,000+"
5953,4.4,Paid,2.1,18,500+
5954,4.0,Free,2.7,289,"10,000+"
5955,4.3,Free,93,23,"1,000+"
5956,4.0,Paid,40,267,"10,000+"
5957,4.9,Free,3.4,124,"1,000+"
5958,4.7,Free,9.0,21,100+
5959,4.3,Paid,1.0,33,500+
5960,4.2,Free,1.1,279,"10,000+"
5961,4.1,Free,39,496,"100,000+"
5962,4.3,Free,Varies with devic,12843436,"100,000,000+"
5963,4.7,Free,Varies with devic,51543,"1,000,000+"
5964,3.2,Free,31,320,"50,000+"
5965,3.9,Free,14,9765,"1,000,000+"
5966,4.2,Free,29,798,"50,000+"
5967,4.1,Free,4.2,783,"100,000+"
5968,4.9,Free,5.3,13,100+
5969,3.7,Paid,6.3,84,"1,000+"
5970,3.5,Free,27,196,"10,000+"
5971,4.9,Paid,3.1,83,500+
5972,3.3,Free,2.5,78,"10,000+"
5973,4.9,Free,5.0,659,"10,000+"
5974,3.4,Free,6.3,1520,"50,000+"
5975,4.5,Free,4.8,2710,"100,000+"
5976,4.3,Free,Varies with devic,28,"1,000+"
5977,5.0,Free,9.2,6,"1,000+"
5978,3.5,Free,34,2,100+
5979,4.4,Free,2.5,622,"10,000+"
5980,3.7,Free,36,192,"100,000+"
5981,4.8,Free,6.2,6,500+
5982,4.3,Free,4.4,1879,"100,000+"
5983,4.9,Free,18,42,"1,000+"
5984,5.0,Free,9.3,3,100+
5985,4.3,Free,Varies with devic,8827,"1,000,000+"
5986,4.3,Free,Varies with devic,11760,"1,000,000+"
5987,4.4,Free,11,328,"10,000+"
5988,1.0,Free,2.3,1,100+
5989,4.5,Paid,4.4,117,"1,000+"
5990,4.0,Free,10,2,10+
5991,5.0,Free,3.7,1,10+
5992,4.9,Free,21,59,500+
5993,4.7,Paid,4.6,163,"1,000+"
5994,4.5,Free,Varies with devic,155466,"10,000,000+"
5995,3.9,Free,45,8185,"500,000+"
5996,3.2,Free,7.6,661,"100,000+"
5997,3.5,Free,8.6,2539,"500,000+"
5998,3.7,Free,70,913,"100,000+"
5999,3.0,Free,17,597,"100,000+"
6000,4.2,Free,812,78,"10,000+"
6001,4.0,Free,13,2,100+
6002,4.1,Free,442,142,"10,000+"
6003,4.7,Free,Varies with devic,19090,"500,000+"
6004,4.0,Free,842,45,"5,000+"
6005,3.1,Free,2.4,72,"10,000+"
6006,4.4,Free,417,34,"1,000+"
6007,3.2,Free,5.6,4,100+
6008,3.9,Free,412,71,"10,000+"
6009,4.2,Free,459,86,"10,000+"
6010,4.7,Free,34,146,"5,000+"
6011,4.0,Free,478,24,"1,000+"
6012,4.0,Free,335,45,"5,000+"
6013,3.7,Free,3.8,533,"50,000+"
6014,4.1,Free,782,120,"10,000+"
6015,4.4,Free,721,30,"5,000+"
6016,4.0,Free,430,50,"5,000+"
6017,3.9,Free,429,131,"10,000+"
6018,3.6,Free,192,7,"1,000+"
6019,4.6,Free,2.5,27,"1,000+"
6020,4.4,Free,417,63,"5,000+"
6021,1.9,Free,Varies with devic,250,"50,000+"
6022,4.3,Free,460,15,"1,000+"
6023,4.5,Paid,5.9,514,"5,000+"
6024,4.1,Free,728,66,"10,000+"
6025,3.8,Free,496,18,"1,000+"
6026,4.1,Free,816,174,"10,000+"
6027,4.6,Paid,6.3,144,"1,000+"
6028,3.7,Free,414,83,"10,000+"
6029,3.9,Free,334,53,"10,000+"
6030,4.4,Free,506,50,"5,000+"
6031,4.5,Free,2.3,31,"1,000+"
6032,4.3,Free,Varies with devic,3781467,"100,000,000+"
6033,4.4,Paid,60,33661,"100,000+"
6034,3.5,Free,60,46801,"1,000,000+"
6035,4.3,Paid,7.9,41,"1,000+"
6036,4.5,Free,24,65,"10,000+"
6037,4.5,Free,95,5591653,"50,000,000+"
6038,4.4,Free,59,1432447,"50,000,000+"
6039,4.2,Paid,23,13,"1,000+"
6040,4.3,Free,12,1167143,"100,000,000+"
6041,3.6,Free,14,73,"10,000+"
6042,4.0,Free,2.2,3,500+
6043,3.8,Free,30,488,"100,000+"
6044,4.4,Free,17,125578,"5,000,000+"
6045,3.8,Free,32,87734,"10,000,000+"
6046,3.9,Free,33,164,"10,000+"
6047,4.1,Free,4.2,14283,"1,000,000+"
6048,4.3,Paid,33,6,"1,000+"
6049,3.5,Free,96,20675,"1,000,000+"
6050,4.3,Free,26,51569,"1,000,000+"
6051,4.7,Paid,30,10,"1,000+"
6052,4.5,Free,6.4,38297,"10,000,000+"
6053,3.8,Free,28,159398,"5,000,000+"
6054,4.5,Free,49,776730,"10,000,000+"
6055,4.2,Free,16,152,"10,000+"
6056,4.3,Free,51,70903,"5,000,000+"
6057,4.1,Free,2.6,110,"5,000+"
6058,4.6,Free,25,819694,"10,000,000+"
6059,4.6,Free,Varies with devic,4451317,"50,000,000+"
6060,4.5,Free,27,1243017,"50,000,000+"
6061,4.5,Free,23,66740,"1,000,000+"
6062,3.0,Free,31,69,"10,000+"
6063,2.6,Free,25,186,"10,000+"
6064,3.4,Free,16,25,"10,000+"
6065,4.4,Paid,704,578,"10,000+"
6066,4.2,Free,7.4,33033,"5,000,000+"
6067,4.0,Free,5.0,7808,"1,000,000+"
6068,4.7,Free,2.6,8347,"500,000+"
6069,3.4,Free,45,18,"1,000+"
6070,3.7,Free,23,9,"1,000+"
6071,3.7,Free,8.4,3596,"1,000,000+"
6072,4.5,Free,8.3,3320,"100,000+"
6073,3.9,Free,7.9,174423,"10,000,000+"
6074,5.0,Free,26,6,"1,000+"
6075,4.3,Free,6.0,17,"10,000+"
6076,4.2,Paid,4.8,178,"1,000+"
6077,4.0,Free,16,255,"10,000+"
6078,4.5,Free,5.9,309,"10,000+"
6079,4.0,Free,335,91,"10,000+"
6080,4.4,Free,2.2,52,"1,000+"
6081,1.8,Free,887,30,500+
6082,4.3,Free,613,12,"1,000+"
6083,5.0,Free,1.5,3,100+
6084,5.0,Free,12,1,50+
6085,3.2,Free,13,12,"1,000+"
6086,4.2,Free,Varies with devic,5661,"500,000+"
6087,4.6,Free,3.3,47,"5,000+"
6088,3.8,Free,2.9,4,"1,000+"
6089,3.9,Free,10,31,"1,000+"
6090,4.2,Free,3.2,34,"1,000+"
6091,4.0,Free,1.8,11,"1,000+"
6092,3.8,Free,2.7,292,"100,000+"
6093,4.1,Free,7.0,157,"50,000+"
6094,3.9,Free,12,26,"1,000+"
6095,4.4,Paid,Varies with devic,515,"1,000+"
6096,2.1,Free,9.6,32,"1,000+"
6097,1.8,Free,18,5,"1,000+"
6098,4.2,Free,1.9,70,"10,000+"
6099,2.0,Free,29,1,50+
6100,3.4,Free,1.6,2256,"500,000+"
6101,4.3,Free,2.0,46,"10,000+"
6102,3.6,Free,Varies with devic,2526,"1,000,000+"
6103,3.7,Free,2.5,5004,"1,000,000+"
6104,4.7,Free,7.2,191,"5,000+"
6105,4.5,Free,6.3,67186,"1,000,000+"
6106,4.6,Free,4.0,18,100+
6107,3.6,Free,1.2,26,"5,000+"
6108,4.4,Free,3.5,8259,"1,000,000+"
6109,4.6,Free,9.2,41,"1,000+"
6110,2.3,Free,36,3,"1,000+"
6111,3.8,Free,4.1,8211,"5,000,000+"
6112,3.0,Free,2.7,2,100+
6113,5.0,Free,33,2,50+
6114,4.5,Free,28,43,"10,000+"
6115,4.4,Free,6.7,16,"5,000+"
6116,4.5,Free,21,516,"50,000+"
6117,4.8,Free,3.5,18,"5,000+"
6118,4.3,Free,6.0,3068,"100,000+"
6119,3.8,Paid,Varies with devic,16317,"100,000+"
6120,4.3,Free,Varies with devic,244302,"10,000,000+"
6121,3.7,Free,27,3,"1,000+"
6122,4.5,Free,3.4,13466,"500,000+"
6123,4.3,Free,16,27749,"1,000,000+"
6124,4.4,Free,10,77,"10,000+"
6125,3.4,Free,Varies with devic,25515,"10,000,000+"
6126,4.5,Free,9.0,28030,"1,000,000+"
6127,1.6,Free,36,242,"50,000+"
6128,4.5,Free,30,75719,"5,000,000+"
6129,4.4,Free,Varies with devic,122280,"5,000,000+"
6130,3.8,Free,6.6,1103,"100,000+"
6131,4.3,Paid,44,21804,"1,000,000+"
6132,4.3,Free,89,20691,"1,000,000+"
6133,3.0,Free,3.5,859,"100,000+"
6134,4.0,Free,32,232,"50,000+"
6135,4.2,Free,50,130287,"10,000,000+"
6136,4.8,Paid,15,5865,"100,000+"
6137,4.0,Free,3.1,46,"5,000+"
6138,4.5,Free,30,41,"5,000+"
6139,4.7,Free,13,413,"10,000+"
6140,1.9,Free,2.6,16,"1,000+"
6141,4.9,Free,2.5,29,500+
6142,4.4,Paid,Varies with devic,544,"5,000+"
6143,4.7,Free,7.5,2068,"100,000+"
6144,4.9,Free,26,1288,"10,000+"
6145,4.8,Free,5.2,1902,"100,000+"
6146,4.5,Free,26,1418,"10,000+"
6147,4.6,Free,Varies with devic,2736,"100,000+"
6148,4.5,Free,92,43,100+
6149,5.0,Free,19,7,5+
6150,3.9,Free,13,1016,"50,000+"
6151,4.3,Free,3.5,109,"10,000+"
6152,4.8,Free,68,1304467,"10,000,000+"
6153,4.3,Free,778,1320,"100,000+"
6154,4.6,Free,2.1,156,"10,000+"
6155,4.1,Free,72,1167,"100,000+"
6156,4.5,Free,35,245104,"5,000,000+"
6157,4.3,Free,Varies with devic,5879,"1,000,000+"
6158,3.8,Free,31,8175,"1,000,000+"
6159,2.4,Free,4.1,45,"10,000+"
6160,4.3,Free,Varies with devic,138337,"10,000,000+"
6161,2.8,Free,13,48,"10,000+"
6162,4.5,Free,60,947515,"10,000,000+"
6163,4.6,Free,85,5546,"100,000+"
6164,4.1,Free,1.3,13304,"1,000,000+"
6165,4.2,Paid,Varies with devic,4585,"50,000+"
6166,4.6,Free,6.9,9,"1,000+"
6167,4.3,Free,5.5,9966,"1,000,000+"
6168,4.6,Free,58,70335,"500,000+"
6169,5.0,Free,94,15,50+
6170,5.0,Free,683,1,50+
6171,3.9,Free,592,14,"1,000+"
6172,4.2,Free,Varies with devic,218,"50,000+"
6173,3.9,Free,6.4,168,"5,000+"
6174,4.2,Free,3.3,5,100+
6175,3.5,Free,186,54,"10,000+"
6176,4.0,Free,840,4,100+
6177,3.7,Free,1.5,56,"5,000+"
6178,3.8,Free,36,10,"1,000+"
6179,4.3,Free,647,269,"50,000+"
6180,4.5,Free,2.5,6,50+
6181,4.6,Free,93,11480,"100,000+"
6182,4.5,Free,5.6,301,"10,000+"
6183,4.3,Free,72,1895,"50,000+"
6184,4.4,Free,21,847,"10,000+"
6185,4.6,Free,67,19640,"100,000+"
6186,3.9,Free,1.1,333,"100,000+"
6187,3.9,Free,Varies with devic,25205,"1,000,000+"
6188,3.1,Free,15,742,"100,000+"
6189,3.9,Free,1.1,71,"10,000+"
6190,4.4,Free,6.2,138,"10,000+"
6191,4.4,Paid,1.4,47,"1,000+"
6192,4.4,Free,52,48451,"1,000,000+"
6193,4.6,Free,8.7,22,"1,000+"
6194,3.9,Free,373,15665,"5,000,000+"
6195,4.6,Free,3.8,3703,"100,000+"
6196,2.5,Free,3.8,2794,"1,000,000+"
6197,4.6,Paid,3.8,251,"1,000+"
6198,2.8,Free,8.2,632,"500,000+"
6199,4.0,Free,437,32,"5,000+"
6200,3.4,Free,5.7,54,"10,000+"
6201,3.8,Free,1.6,32,"10,000+"
6202,4.5,Free,16,80,"10,000+"
6203,4.8,Free,2.6,8,"5,000+"
6204,3.3,Free,6.6,1307,"500,000+"
